id,level,display_name,llm_annotation
C2910786564,3,Raised intracranial pressure,Medicine
C2992076609,2,Plant tissue,Biology
C6588050,3,Bird nest,Biology
C106824567,2,Feature integration theory,Psychology
C97431224,5,Alternate frame rendering,Computer science
C2778052762,5,Semisimple Lie algebra,Mathematics
C161599624,5,Umbrella fund,Business
C107863493,5,Snake-arm robot,Engineering
C2910576296,3,Pericardial cavity,Medicine
C197806323,3,Particle in a box,Physics
C2776454994,3,Alternative teacher certification,Sociology
C2780434155,4,Product inhibition,Chemistry
C192083241,2,Latin literature,History
C2988323515,2,Japanese language,History
C112213829,3,Core sample,Geology
C2777234238,3,Twin cities,Geography
C3019674815,2,Car driving,Engineering
C2780977526,3,Data exploration,Computer science
C2991801753,2,Glass furnace,Engineering
C2779132550,3,Optical aberration,Physics
C127921842,2,Penstock,Engineering
C2781438671,2,Battlespace,Political science
C14173408,2,Number density,Physics
C34432948,3,Participation constraint,Economics
C165630861,2,Sociology of culture,Sociology
C2779377894,4,Lithophile,Geology
C2778705278,2,Mass concrete,Engineering
C113024971,2,Expansion joint,Engineering
C2780230327,2,Sulfanilic acid,Chemistry
C2776706743,3,Moral realism,Philosophy
C17216458,2,Paracrystalline,Materials science
C2778719785,3,Welfarism,Political science
C2777019801,2,Chinese as a foreign language,Sociology
C2777036741,2,Shackle,Engineering
C2776129442,2,Erythrosine,Chemistry
C19787925,4,Quotient ring,Mathematics
C2994544150,3,Wholesale market,Business
C48525174,2,Store and forward,Computer science
C139475501,4,Social heuristics,Psychology
C2780207410,3,Business travel,Business
C2992086703,3,Media policy,Political science
C2779363554,4,Expectation propagation,Computer science
C2992696879,2,Metallurgical industry,Engineering
C2993197305,4,Public health care,Medicine
C3018915737,2,Pet food,Business
C25382069,3,Seral community,Environmental science
C2993622102,2,Public support,Political science
C103316784,3,Microbial genetics,Biology
C2779561316,2,Dialectical materialism,Philosophy
C2777816935,4,Capitalist state,Political science
C91597405,3,System context diagram,Computer science
C2779497073,3,Mental status examination,Medicine
C2992346504,4,Democratic theory,Political science
C3017668189,3,Infantile diarrhea,Medicine
C2987759513,4,Radar signal processing,Engineering
C71052889,5,Early-warning radar,Engineering
C2993377847,2,Lag time,Engineering
C2778352213,4,Virtual machining,Engineering
C2780925944,2,Tantra,Philosophy
C526771534,2,Product testing,Business
C136277988,4,Bloch sphere,Physics
C3018207238,3,Cervical collar,Medicine
C3019856697,3,Competitive binding,Biology
C185891055,3,Micrograph,Materials science
C204513146,2,Indicator plant,Environmental science
C2777309086,3,Youth empowerment,Sociology
C2781207017,2,Eucalyptus oil,Chemistry
C2779313249,2,Flow routing,Engineering
C89719804,3,Near-far problem,Computer science
C3018417020,2,Out of africa,History
C176032523,3,Topological sorting,Computer science
C56275529,5,Eight-point algorithm,Computer science
C180010258,2,Major and minor,Mathematics
C14740148,3,IDEF0,Engineering
C2776119275,3,Metaraminol,Medicine
C2778144876,2,Brain Cell,Biology
C2777089865,2,Ilya,History
C2776258540,3,Gray iron,Materials science
C3019440265,2,Complex formation,Chemistry
C3020601245,2,Low income housing,Sociology
C2775971261,3,Lingual gyrus,Medicine
C127611570,2,Pager,Engineering
C2776581026,3,Bone marrow suppression,Medicine
C2779258938,2,Fomes,Biology
C3020182131,2,Social withdrawal,Psychology
C2780521234,2,Social dialogue,Sociology
C2779103583,3,Ancylostomiasis,Medicine
C178029761,5,Multiwavelength optical networking,Engineering
C2992031374,4,Constructivist grounded theory,Sociology
C27399474,3,Deaerator,Engineering
C195984655,2,Picketing,Political science
C118346863,3,Negentropy,Physics
C188154048,3,Mean absolute error,Mathematics
C2991926665,3,Transverse shear,Engineering
C2910182162,3,Trucking industry,Business
C3019225019,3,University education,Sociology
C2778744189,2,Active database,Computer science
C2779139534,2,Exorcism,Philosophy
C2780559474,4,Lithium sulfate,Chemistry
C107956385,3,Fly-by-wire,Engineering
C2910429360,2,Cardiorespiratory arrest,Medicine
C2780806765,2,Oil sludge,Environmental science
C2909950847,3,Amethopterin,Medicine
C4451082,4,Naturalisation,Political science
C2994297111,2,School administration,Business
C177067428,2,Feasible region,Mathematics
C143678939,2,Episteme,Philosophy
C2992677331,2,Home language,Sociology
C205834528,5,Chemical oceanography,Chemistry
C94817283,3,American poetry,Art
C3019237774,3,Antiinflammatory drug,Medicine
C84434228,4,Elmore delay,Engineering
C2780491143,2,Chechen,History
C88977231,3,Euler's rotation theorem,Mathematics
C51021465,4,Spectral asymmetry,Physics
C2778453073,3,Interaction point,Physics
C2780626841,4,Dansyl chloride,Chemistry
C2993887162,2,Office management,Business
C68435242,2,Doxastic logic,Philosophy
C2779825944,4,Operational taxonomic unit,Biology
C186673887,2,Limited company,Business
C2777385265,3,Abolitionism,History
C2988848468,2,Educational management,Business
C2778490220,3,Comity,Political science
C166513658,5,Graph labeling,Mathematics
C2777459780,2,Targeted advertising,Business
C160682292,2,Middle management,Business
C182969404,5,Aircraft fuel system,Engineering
C3400440,2,Electro-optical sensor,Engineering
C2780764821,3,Mand,Psychology
C2777864736,2,Community-based conservation,Environmental science
C2778062597,2,Springing,Engineering
C2776402054,3,Esophageal hiatus,Medicine
C2910285276,3,Small airways,Medicine
C3019822377,3,Benin city,Geography
C2780182102,2,Spongiosis,Medicine
C60312476,5,Bertrand paradox (economics),Economics
C2777047313,3,Reactionary,Political science
C2781051052,3,Ground segment,Engineering
C98105287,5,Loan sale,Business
C169466946,5,Reflective array antenna,Engineering
C104002121,2,Joint-stock company,Business
C2910742393,3,Haemorrhagic shock,Medicine
C2780569769,3,Chorology,Geography
C2780664722,5,Nonstress test,Medicine
C2778646709,2,Hydraulic circuit,Engineering
C99614261,3,Conceptual history,History
C2779291680,2,Plate column,Engineering
C142133378,4,Plant genetics,Biology
C2992701085,2,Security market,Economics
C2991699761,2,Third law,Physics
C2994003787,3,Opinion survey,Sociology
C2779819341,3,Spatial design,Engineering
C206019424,2,Marshalling,Computer science
C2777393896,3,Apostasy,Sociology
C2994593790,2,Soy bean,Biology
C118324377,2,Psychological evaluation,Psychology
C156491182,2,Natural density,Mathematics
C2780344846,2,House call,Medicine
C176484874,2,Telephone number,Engineering
C58980837,4,Hausman test,Economics
C42745283,2,Archipelagic state,Geography
C2780660124,4,Bethanechol,Medicine
C143219415,2,Technology management,Business
C155012704,5,Prewitt operator,Computer science
C181399949,2,Roman art,Art
C30033324,5,Carbon respiration,Biology
C40077939,3,Semi-structured data,Computer science
C50831359,3,Assembly language,Computer science
C190017056,5,Exon shuffling,Biology
C125885647,3,Zoroastrianism,Philosophy
C2779601481,2,Financial institution,Business
C62235348,2,Functional requirement,Computer science
C2780362431,2,Missiology,Sociology
C2911027401,2,Intravenous Infusions,Medicine
C3802195,2,Fluid power,Engineering
C2777804265,3,Ultra vires,Political science
C3020292418,3,Femoral bone,Medicine
C150078595,4,Phyletic gradualism,Biology
C2776799952,2,Water efficiency,Environmental science
C107328001,5,Antenna rotator,Engineering
C186897216,2,Numismatics,History
C91199653,5,All-dielectric self-supporting cable,Engineering
C2910993515,3,Free clinic,Medicine
C2909939664,3,Vasodilator agents,Medicine
C2778564397,4,Cultural nationalism,Political science
C64775481,5,Quantum mutual information,Physics
C2909131143,2,Vegetable Proteins,Biology
C42259789,2,Fail-safe,Engineering
C2775981500,2,Vacutainer,Medicine
C184189994,5,Background independence,Physics
C2910578268,4,Superconducting Coils,Physics
C166811707,4,Lack-of-fit sum of squares,Mathematics
C3018277097,2,Director general,Business
C162863750,5,Cell division control protein 4,Biology
C2778854177,2,Attributive,Philosophy
C2780568316,3,Chaebol,Business
C2777972796,3,Controlled substance,Medicine
C13763315,4,Alternative fuel vehicle,Engineering
C2778548054,2,Historical thinking,History
C101097943,2,Counterintuitive,Philosophy
C2777152854,4,Reduced frequency,Physics
C36597679,3,Anachronism,History
C36410445,2,Cartesianism,Philosophy
C2909516373,2,Axonal degeneration,Medicine
C2779788511,2,Parallelepiped,Mathematics
C54407271,3,Action potential,Biology
C2993627981,2,Set point,Medicine
C2781075042,3,Second Temple period,History
C2993835690,3,Colonial rule,History
C2779349900,5,Amniotic sac,Medicine
C159725792,4,Engine coolant temperature sensor,Engineering
C2778999785,2,Cluster expansion,Physics
C2780667275,2,Setter,Biology
C2779316655,5,Hand-pollination,Biology
C2776678506,2,Admiration,Psychology
C154283680,2,Organic base,Chemistry
C2781161615,3,Plastic crystal,Materials science
C2992808817,2,Light energy,Physics
C2778575451,4,Iproniazid,Medicine
C9996903,3,Cryptographic nonce,Computer science
C86333721,5,Phosphotyrosine-binding domain,Biology
C2910751344,3,Infectious arthritis,Medicine
C2779555700,2,Feminist theology,Philosophy
C3020765337,2,Third age,Sociology
C2992571220,2,White rice,Biology
C19233827,2,Meiji Restoration,History
C2776297399,3,Heat exhaustion,Medicine
C2909246247,4,Cervical dilatation,Medicine
C151437367,4,UniFrac,Biology
C196017715,3,Musical form,Art
C61135363,3,Whole body counting,Medicine
C205484029,4,Decorative arts,Art
C2778837531,5,Riboprobe,Biology
C16030659,4,Divergence theorem,Mathematics
C2779970790,3,Aluminium sulfate,Chemistry
C2910449711,2,Common Duct,Medicine
C49996920,5,Essential matrix,Computer science
C2776620851,3,Calcium hypochlorite,Chemistry
C165473641,3,Sampling error,Mathematics
C2781307008,2,Sanctification,Philosophy
C2992790662,3,Self worth,Psychology
C2778613307,3,Safety management systems,Engineering
C200890946,3,Autonomous consumption,Economics
C2992612168,4,Sexual contact,Medicine
C202176563,3,Automatic vehicle location,Engineering
C2994576272,2,Maritime safety,Engineering
C2992441978,3,Consumer expenditure,Economics
C85106312,2,Risk-neutral measure,Economics
C2985089533,2,European market,Economics
C15046100,2,Social learning theory,Psychology
C2993626508,2,Transformation group,Mathematics
C2776524021,3,Physical therapy education,Medicine
C16137610,4,Acid neutralizing capacity,Chemistry
C3019474993,2,Sterile water,Medicine
C2776839611,3,Volvariella volvacea,Biology
C167683757,4,Human evolutionary genetics,Biology
C79470037,2,Out-of-core algorithm,Computer science
C2778299913,3,Peace movement,Political science
C2780058249,4,Nucleic acid metabolism,Biology
C2911039627,4,Phosphomonoesterase,Biology
C2910389531,3,Pes planus,Medicine
C2777247629,3,Cerebral atherosclerosis,Medicine
C186799414,4,Logical address,Computer science
C158843486,2,Complex geometry,Mathematics
C102758585,3,Radiographic testing,Engineering
C119439620,5,Antenna tuner,Engineering
C2993157625,2,Water leakage,Engineering
C139609574,3,Transcendental equation,Mathematics
C2992467944,3,Common currency,Economics
C6976274,4,Eilenberg–MacLane space,Mathematics
C168958951,3,ASDE-X,Engineering
C198496030,5,Stein's method,Mathematics
C151213697,5,Free-air gravity anomaly,Geology
C2777084153,2,Polluter pays principle,Environmental science
C198720655,5,Walk-through test,Business
C2776217137,2,Homily,Philosophy
C72249523,3,Flexibility method,Engineering
C127635394,2,Circular motion,Physics
C2910803362,2,Operating room nursing,Medicine
C2777343835,3,Take-all,Biology
C2777314410,2,Commercialism,Business
C3020702983,2,Fracture treatment,Medicine
C2776506252,2,Printing press,History
C2780744312,2,Carding,Computer science
C157329479,2,Litmus,Chemistry
C147708781,3,Bernstein inequalities,Mathematics
C178744013,5,Frequency partition of a graph,Mathematics
C38832240,3,Projective identification,Psychology
C2779473921,3,Inorganic polymer,Materials science
C182168820,3,Free particle,Physics
C193722300,3,Point pattern analysis,Mathematics
C3017413879,3,Phase difference,Physics
C32652394,3,Plasmolysis,Biology
C19033989,4,Mantel test,Mathematics
C2778948405,2,Pyridinium chlorochromate,Chemistry
C2908840091,4,Radical Vulvectomy,Medicine
C119838172,2,Reciprocal altruism,Biology
C2776045410,3,Parametric programming,Computer science
C3017561025,4,Metastatic tumor,Medicine
C145025406,3,Eco-efficiency,Environmental science
C93656029,2,Specific gravity,Physics
C2987930846,2,Mobile telephone,Engineering
C2983117007,2,Resource planning,Business
C2777343698,2,Techne,Philosophy
C2781062241,3,Political repression,Political science
C2984901469,2,General motors,Business
C2781430542,2,Futurist,Philosophy
C118798702,4,Volta potential,Physics
C2778823008,3,Infrared thermometer,Physics
C2909254975,2,Third-Degree Burn,Medicine
C2778507310,2,Overwork,Business
C84734044,5,Softswitch,Computer science
C2776159695,4,Language learning strategies,Psychology
C51274741,4,Internet backbone,Computer science
C2780978199,4,Paced Auditory Serial Addition Test,Psychology
C2988193574,3,Liapunov function,Mathematics
C2777257487,3,Toxic encephalopathy,Medicine
C192698709,3,B-Method,Computer science
C137618395,2,Winding number,Mathematics
C171364823,5,Fuzzball,Physics
C2780103101,5,Aquifer properties,Geology
C2780435113,2,Rice hulls,Materials science
C9927688,4,Biological pathway,Biology
C2777526573,3,Freshwater inflow,Environmental science
C2911072751,3,Luminescent Measurements,Physics
C2777344014,2,Anguish,Psychology
C2778684945,3,Trimesic acid,Chemistry
C2781205058,3,Philtrum,Medicine
C52627884,4,Random compact set,Mathematics
C2908668323,2,Weight lifting,Medicine
C46381822,3,Isochron dating,Geology
C62300524,3,Oxidative enzyme,Biology
C2780128593,5,Podoviridae,Biology
C2779748115,3,Triethyl orthoformate,Chemistry
C2775986502,3,Ammonium formate,Chemistry
C194058213,5,Polarity in embryogenesis,Biology
C2910061248,2,Working mother,Sociology
C2780762989,4,Digital strategy,Business
C2777106384,3,Cadmium poisoning,Medicine
C126298732,3,Structural mechanics,Engineering
C2778583558,3,Code reuse,Computer science
C102349902,3,Serial port,Computer science
C2781020372,2,On the fly,Computer science
C2778509408,2,Demonology,Philosophy
C2777802574,5,Customer knowledge,Business
C15777418,3,Mechanical joint,Engineering
C128954607,2,Tectonophysics,Geology
C3017936162,2,Distance running,Medicine
C48170192,5,Fisher's equation,Mathematics
C2780946745,5,Tetrahydropalmatine,Chemistry
C41093919,4,Index of dispersion,Mathematics
C128379363,4,Map of lattices,Mathematics
C2779236577,3,Extensive reading,Psychology
C2778712213,2,Calmness,Psychology
C134640818,3,Crankcase,Engineering
C24138899,3,Instance-based learning,Computer science
C2992986569,3,Golden gate,Geography
C3018809588,2,International school,Sociology
C2909388778,3,Limb amputation,Medicine
C2780120953,2,Moors,History
C167633797,4,Black letter law,Political science
C2983025851,2,Group learning,Psychology
C2776875321,2,Desmodium,Biology
C2911040393,3,Heparin sodium,Medicine
C21688789,3,Paracompact space,Mathematics
C2779706800,2,Human enhancement,Medicine
C3018293340,2,Port harcourt,Geography
C2780363275,3,Basic law,Political science
C2778463688,2,Social Education,Sociology
C175971053,2,Abstract data type,Computer science
C2993223162,2,Social harmony,Sociology
C2778819434,5,Sedition,Political science
C2993717907,2,Free state,Political science
